,id,image_id,iscrowd,bbox,area,num_keypoints,keypoints,category_id,file_name
54,882,659,0,"[176.47, 249.59, 79.68, 243.06]",19367,11,"[205.26, 254.24, 2, 0, 0, 0, 201.7, 249.59, 2, 0, 0, 0, 189.83, 254.66, 2, 176.47, 279.2, 2, 181.02, 294.23, 2, 197.05, 356.54, 2, 0, 0, 0, 0, 0, 0, 213.85, 322.53, 2, 201.18, 377.42, 2, 208.24, 391.95, 2, 0, 0, 0, 240.3, 432.85, 2, 0, 0, 0, 256.15, 492.65, 2]",1,CCTV_659.png
55,883,659,0,"[355.19, 158.01, 90.83, 120.21]",10918,12,"[392.0, 172.86, 2, 396.39, 164.98, 2, 385.94, 166.29, 2, 413.31, 158.01, 2, 0, 0, 0, 437.55, 201.86, 2, 382.21, 188.76, 2, 426.51, 260.09, 2, 359.33, 238.06, 2, 370.83, 258.28, 2, 355.19, 241.07, 2, 446.02, 278.22, 2, 409.21, 272.95, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_659.png
56,375,282,0,"[460.89, 369.2, 89.15, 118.88]",10598,13,"[533.62, 387.97, 2, 0, 0, 0, 534.17, 384.8, 2, 0, 0, 0, 519.35, 377.96, 2, 492.81, 369.2, 2, 516.47, 404.71, 2, 0, 0, 0, 519.23, 434.69, 2, 0, 0, 0, 550.04, 432.73, 2, 460.89, 431.03, 2, 483.08, 457.18, 2, 513.78, 396.23, 2, 535.37, 449.13, 2, 545.17, 421.3, 2, 539.55, 488.08, 2]",1,CCTV_282.png
57,376,282,0,"[530.55, 305.82, 131.34, 97.49]",12804,16,"[564.54, 319.43, 2, 567.9, 317.06, 2, 564.51, 315.7, 2, 0, 0, 0, 556.34, 307.07, 2, 566.99, 305.82, 2, 538.09, 329.88, 2, 582.55, 317.95, 2, 530.55, 355.26, 2, 596.17, 340.26, 2, 542.04, 358.19, 2, 572.69, 344.42, 2, 554.97, 357.05, 2, 608.7, 369.5, 2, 609.38, 368.28, 2, 645.2, 403.31, 2, 661.89, 396.18, 2]",1,CCTV_282.png
58,365,276,0,"[273.98, 87.39, 58.5, 246.56]",14423,15,"[290.69, 91.45, 2, 296.22, 87.79, 2, 286.07, 87.39, 2, 307.5, 90.72, 2, 278.82, 88.36, 2, 315.34, 121.87, 2, 282.62, 102.21, 2, 284.33, 160.08, 2, 0, 0, 0, 273.98, 120.85, 2, 0, 0, 0, 312.31, 195.72, 2, 304.03, 181.61, 2, 304.89, 263.14, 2, 299.71, 237.64, 2, 332.48, 333.95, 2, 325.58, 284.71, 2]",1,CCTV_276.png
59,366,276,0,"[99.94, 64.32, 112.22, 182.11]",20436,17,"[180.57, 69.49, 2, 184.68, 66.38, 2, 177.59, 65.94, 2, 193.21, 66.98, 2, 171.45, 64.32, 2, 205.87, 94.88, 2, 163.99, 85.79, 2, 211.08, 131.59, 2, 142.01, 97.69, 2, 181.6, 131.95, 2, 99.94, 107.7, 2, 198.73, 154.31, 2, 172.19, 150.16, 2, 194.49, 207.07, 2, 173.81, 192.98, 2, 212.16, 246.43, 2, 197.93, 221.64, 2]",1,CCTV_276.png
60,119,83,0,"[354.25, 256.74, 111.68, 131.61]",14698,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 372.52, 266.0, 2, 395.34, 256.74, 2, 374.59, 297.4, 2, 0, 0, 0, 354.25, 286.74, 2, 0, 0, 0, 404.3, 326.26, 2, 414.99, 318.76, 2, 376.1, 350.06, 2, 429.22, 351.68, 2, 376.96, 388.35, 2, 465.93, 354.23, 2]",1,CCTV_83.png
61,120,83,0,"[554.73, 181.85, 89.78, 314.38]",28225,15,"[621.39, 185.86, 2, 0, 0, 0, 619.11, 181.85, 2, 0, 0, 0, 598.97, 186.34, 2, 561.27, 223.77, 2, 619.85, 229.73, 2, 554.73, 272.77, 2, 636.6, 298.08, 2, 560.68, 307.8, 2, 644.51, 344.21, 2, 580.59, 338.68, 2, 617.51, 344.97, 2, 585.82, 421.23, 2, 613.63, 430.05, 2, 582.37, 491.18, 2, 612.22, 496.23, 2]",1,CCTV_83.png
62,535,394,0,"[333.82, 75.37, 38.43, 96.19]",3696,13,"[355.98, 78.88, 2, 0, 0, 0, 355.21, 76.42, 2, 0, 0, 0, 350.15, 75.37, 2, 336.98, 86.21, 2, 351.87, 92.64, 2, 0, 0, 0, 352.66, 111.98, 2, 0, 0, 0, 372.25, 111.39, 2, 338.03, 123.47, 2, 352.58, 128.19, 2, 336.29, 147.84, 2, 351.32, 151.05, 2, 333.82, 171.19, 2, 348.54, 171.56, 2]",1,CCTV_394.png
63,618,459,0,"[92.75, 225.71, 83.77, 314.47]",26343,16,"[158.55, 230.92, 2, 160.89, 225.71, 2, 153.52, 225.8, 2, 0, 0, 0, 138.92, 230.75, 2, 160.66, 264.9, 2, 118.49, 260.13, 2, 176.52, 311.46, 2, 92.75, 310.09, 2, 166.62, 268.05, 2, 104.21, 313.2, 2, 154.16, 362.38, 2, 113.98, 359.27, 2, 147.69, 454.55, 2, 119.7, 445.6, 2, 129.32, 490.03, 2, 115.61, 540.18, 2]",1,CCTV_459.png
64,238,183,0,"[782.67, 65.51, 76.68, 277.94]",21312,16,"[848.12, 78.48, 2, 851.47, 74.05, 2, 842.0, 73.32, 2, 0, 0, 0, 830.66, 65.51, 2, 859.35, 105.17, 2, 805.65, 99.05, 2, 854.91, 153.76, 2, 791.5, 156.23, 2, 855.08, 198.38, 2, 787.56, 216.79, 2, 839.18, 213.79, 2, 811.54, 218.48, 2, 847.47, 288.01, 2, 796.01, 283.99, 2, 824.82, 329.13, 2, 782.67, 343.45, 2]",1,CCTV_183.png
65,822,617,0,"[362.51, 352.76, 145.35, 306.13]",44495,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 364.65, 402.72, 2, 447.28, 352.76, 2, 362.51, 471.06, 2, 471.95, 413.18, 2, 368.38, 524.05, 2, 0, 0, 0, 402.45, 508.58, 2, 454.29, 488.71, 2, 386.0, 554.95, 2, 468.61, 571.0, 2, 383.35, 598.14, 2, 507.86, 658.89, 2]",1,CCTV_617.png
66,489,364,0,"[460.63, 248.19, 134.86, 318.53]",42956,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 519.42, 248.19, 2, 555.1, 252.11, 2, 503.11, 276.07, 2, 570.95, 293.95, 2, 460.63, 330.18, 2, 595.49, 319.95, 2, 472.64, 358.16, 2, 0, 0, 0, 496.73, 401.54, 2, 553.9, 400.04, 2, 525.58, 484.3, 2, 561.52, 447.69, 2, 544.36, 566.72, 2, 567.03, 516.31, 2]",1,CCTV_364.png
67,452,338,0,"[125.62, 19.03, 69.98, 106.22]",7433,17,"[173.15, 25.09, 2, 177.55, 20.47, 2, 171.22, 19.92, 2, 181.25, 22.26, 2, 161.25, 19.03, 2, 176.4, 29.9, 2, 145.77, 27.88, 2, 186.13, 51.49, 2, 136.31, 43.28, 2, 195.6, 70.04, 2, 156.31, 29.43, 2, 167.85, 77.88, 2, 139.72, 70.51, 2, 158.65, 101.83, 2, 137.97, 100.4, 2, 154.85, 125.25, 2, 125.62, 123.13, 2]",1,CCTV_338.png
68,591,437,0,"[485.78, 132.29, 243.14, 522.41]",127018,12,"[590.36, 140.74, 2, 597.45, 132.29, 2, 0, 0, 0, 632.98, 144.43, 2, 0, 0, 0, 599.82, 222.83, 2, 0, 0, 0, 552.23, 346.53, 2, 0, 0, 0, 485.78, 287.13, 2, 0, 0, 0, 634.67, 405.89, 2, 705.02, 385.78, 2, 608.96, 524.67, 2, 715.65, 492.35, 2, 623.8, 654.7, 2, 728.92, 597.16, 2]",1,CCTV_437.png
69,350,265,0,"[267.62, 140.77, 82.2, 238.36]",19593,17,"[311.42, 147.84, 2, 316.4, 141.6, 2, 307.88, 140.77, 2, 328.19, 145.39, 2, 299.48, 143.56, 2, 347.38, 179.05, 2, 294.48, 162.08, 2, 304.04, 217.45, 2, 267.62, 199.35, 2, 293.1, 177.3, 2, 287.94, 209.55, 2, 339.14, 255.86, 2, 315.36, 243.98, 2, 337.7, 316.2, 2, 336.19, 307.49, 2, 347.21, 379.13, 2, 349.82, 355.5, 2]",1,CCTV_265.png
70,351,265,0,"[111.89, 117.39, 117.87, 202.5]",23868,17,"[195.14, 121.54, 2, 200.16, 117.88, 2, 191.06, 117.39, 2, 208.13, 119.09, 2, 187.11, 118.07, 2, 222.46, 146.53, 2, 176.45, 140.19, 2, 228.41, 189.57, 2, 148.45, 153.27, 2, 198.79, 188.76, 2, 111.89, 162.92, 2, 210.63, 215.82, 2, 188.15, 211.05, 2, 214.02, 268.03, 2, 189.32, 255.97, 2, 229.76, 319.89, 2, 212.6, 289.58, 2]",1,CCTV_265.png
71,122,85,0,"[493.7, 217.6, 79.24, 117.39]",9301,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565.64, 230.29, 2, 526.2, 217.6, 2, 572.94, 258.33, 2, 505.83, 239.07, 2, 572.45, 280.24, 2, 501.05, 263.46, 2, 548.75, 279.48, 2, 520.91, 270.94, 2, 555.45, 315.82, 2, 506.26, 285.6, 2, 561.85, 334.99, 2, 493.7, 294.49, 2]",1,CCTV_85.png
72,123,85,0,"[678.83, 38.57, 152.94, 287.1]",43909,17,"[774.78, 59.79, 2, 781.26, 51.98, 2, 772.39, 50.61, 2, 805.62, 44.79, 2, 766.29, 38.57, 2, 825.49, 93.39, 2, 758.2, 52.61, 2, 831.77, 164.81, 2, 718.11, 99.87, 2, 829.61, 230.47, 2, 697.88, 143.66, 2, 768.01, 197.49, 2, 719.43, 171.43, 2, 742.68, 278.77, 2, 689.93, 249.48, 2, 721.83, 325.67, 2, 678.83, 300.74, 2]",1,CCTV_85.png
73,750,561,0,"[509.99, 171.96, 347.9, 405.32]",141010,15,"[650.42, 181.45, 2, 654.93, 171.96, 2, 0, 0, 0, 678.31, 177.66, 2, 0, 0, 0, 754.24, 237.71, 2, 642.61, 220.59, 2, 817.89, 311.24, 2, 597.17, 231.11, 2, 857.89, 392.03, 2, 509.99, 238.95, 2, 749.8, 391.04, 2, 694.2, 373.69, 2, 746.69, 498.71, 2, 653.16, 464.63, 2, 776.01, 577.28, 2, 631.51, 535.3, 2]",1,CCTV_561.png
74,311,237,0,"[536.34, 98.67, 92.53, 248.15]",22961,16,"[543.57, 104.06, 2, 548.13, 98.67, 2, 539.5, 99.21, 2, 559.96, 98.72, 2, 0, 0, 0, 582.54, 120.51, 2, 536.34, 117.92, 2, 603.09, 172.08, 2, 537.77, 173.76, 2, 586.73, 215.8, 2, 550.32, 218.33, 2, 592.63, 226.5, 2, 556.09, 222.57, 2, 593.39, 279.37, 2, 548.65, 272.02, 2, 628.87, 311.75, 2, 553.93, 346.82, 2]",1,CCTV_237.png
75,216,167,0,"[634.59, 67.5, 51.09, 170.29]",8700,17,"[667.8, 71.95, 2, 670.68, 67.63, 2, 664.45, 67.72, 2, 675.85, 67.5, 2, 656.02, 67.66, 2, 679.51, 89.57, 2, 644.06, 89.19, 2, 685.68, 129.1, 2, 634.59, 124.93, 2, 682.49, 155.09, 2, 646.75, 145.22, 2, 668.48, 157.08, 2, 645.35, 156.25, 2, 663.33, 198.07, 2, 640.31, 196.42, 2, 656.5, 237.79, 2, 636.07, 236.43, 2]",1,CCTV_167.png
76,540,399,0,"[181.53, 114.29, 70.19, 184.96]",12982,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 200.73, 116.84, 2, 223.55, 114.29, 2, 190.98, 146.81, 2, 240.02, 145.74, 2, 181.53, 189.18, 2, 251.72, 184.32, 2, 187.49, 194.08, 2, 0, 0, 0, 200.36, 211.33, 2, 236.38, 210.93, 2, 207.64, 251.89, 2, 232.65, 260.94, 2, 214.14, 299.25, 2, 240.72, 297.8, 2]",1,CCTV_399.png
77,209,160,0,"[778.66, 405.11, 67.13, 107.62]",7224,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 844.44, 405.11, 2, 845.79, 440.02, 2, 0, 0, 0, 824.24, 462.71, 2, 0, 0, 0, 821.73, 488.67, 2, 778.66, 415.45, 2, 781.75, 441.06, 2, 0, 0, 0, 797.46, 476.14, 2, 0, 0, 0, 786.42, 512.73, 2]",1,CCTV_160.png
78,874,654,0,"[915.65, 3.86, 20.49, 40.13]",822,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 922.07, 4.26, 2, 922.49, 3.86, 2, 0, 0, 0, 927.37, 16.85, 2, 0, 0, 0, 936.14, 20.65, 2, 916.0, 24.12, 2, 915.65, 23.6, 2, 0, 0, 0, 934.44, 28.92, 2, 0, 0, 0, 918.26, 43.99, 2]",1,CCTV_654.png
79,875,654,0,"[1671.09, 143.61, 66.47, 163.34]",10857,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1706.72, 143.61, 2, 1722.51, 146.9, 2, 1692.68, 152.6, 2, 1733.89, 167.99, 2, 1674.11, 174.25, 2, 1736.82, 197.79, 2, 0, 0, 0, 1737.56, 228.24, 2, 1688.82, 209.97, 2, 1714.82, 215.35, 2, 1679.97, 257.47, 2, 1707.14, 262.06, 2, 1671.09, 306.59, 2, 1700.62, 306.95, 2]",1,CCTV_654.png
80,356,269,0,"[233.2, 42.83, 37.27, 108.43]",4041,16,"[245.31, 44.98, 2, 247.07, 42.88, 2, 243.13, 43.57, 2, 252.9, 42.83, 2, 0, 0, 0, 264.97, 53.7, 2, 236.95, 57.07, 2, 270.47, 74.82, 2, 235.95, 78.96, 2, 269.2, 96.69, 2, 233.2, 95.17, 2, 257.66, 92.55, 2, 243.67, 92.34, 2, 260.48, 123.95, 2, 250.64, 126.2, 2, 265.67, 137.09, 2, 256.16, 151.26, 2]",1,CCTV_269.png
81,416,311,0,"[360.43, 389.38, 118.94, 118.03]",14038,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 407.14, 389.38, 2, 436.4, 397.02, 2, 381.22, 416.69, 2, 460.75, 398.82, 2, 360.43, 441.09, 2, 479.37, 394.27, 2, 405.18, 444.42, 2, 427.18, 448.53, 2, 421.06, 469.83, 2, 442.17, 479.67, 2, 412.02, 493.45, 2, 457.9, 507.41, 2]",1,CCTV_311.png
82,232,179,0,"[347.14, 241.37, 130.98, 259.83]",34032,16,"[415.22, 246.57, 2, 422.35, 241.37, 2, 413.38, 241.96, 2, 444.37, 249.37, 2, 0, 0, 0, 478.12, 274.78, 2, 407.04, 272.27, 2, 474.69, 317.98, 2, 380.4, 287.86, 2, 424.62, 344.74, 2, 347.14, 280.33, 2, 457.59, 368.16, 2, 424.51, 364.53, 2, 450.73, 427.09, 2, 385.44, 393.45, 2, 458.37, 501.2, 2, 414.97, 459.72, 2]",1,CCTV_179.png
83,840,631,0,"[691.84, 206.66, 74.96, 145.68]",10920,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 691.84, 206.66, 2, 744.65, 209.72, 2, 0, 0, 0, 747.3, 247.55, 2, 0, 0, 0, 766.8, 278.83, 2, 699.62, 275.82, 2, 736.15, 280.38, 2, 697.62, 311.98, 2, 740.66, 311.43, 2, 694.61, 348.92, 2, 739.57, 352.34, 2]",1,CCTV_631.png
84,268,204,0,"[192.98, 166.05, 93.46, 102.75]",9603,11,"[229.74, 166.35, 2, 0, 0, 0, 222.95, 166.05, 2, 0, 0, 0, 205.26, 172.88, 2, 211.4, 174.2, 2, 197.97, 205.22, 2, 251.03, 189.26, 2, 237.05, 240.1, 2, 286.44, 194.02, 2, 267.2, 219.44, 2, 193.93, 248.9, 2, 192.98, 268.8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_204.png
85,269,204,0,"[432.23, 108.42, 73.58, 198.2]",14583,16,"[477.68, 116.47, 2, 481.27, 110.21, 2, 475.55, 108.74, 2, 497.29, 108.42, 2, 0, 0, 0, 505.81, 136.48, 2, 477.11, 121.59, 2, 479.25, 170.0, 2, 470.14, 141.73, 2, 432.23, 161.1, 2, 452.95, 151.88, 2, 460.31, 196.66, 2, 482.16, 220.68, 2, 454.12, 235.78, 2, 468.58, 265.8, 2, 457.89, 280.36, 2, 474.64, 306.62, 2]",1,CCTV_204.png
86,276,211,0,"[243.11, 88.94, 78.74, 158.74]",12499,16,"[299.14, 93.89, 2, 298.65, 88.94, 2, 297.41, 90.26, 2, 0, 0, 0, 283.34, 89.62, 2, 295.8, 104.27, 2, 260.49, 111.56, 2, 321.85, 110.8, 2, 243.11, 140.64, 2, 306.93, 99.79, 2, 274.07, 152.75, 2, 296.33, 159.01, 2, 280.93, 165.4, 2, 305.66, 194.17, 2, 279.96, 207.82, 2, 298.55, 226.8, 2, 275.89, 247.68, 2]",1,CCTV_211.png
87,819,614,0,"[597.8, 452.78, 155.51, 213.84]",33254,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 753.31, 452.78, 2, 646.03, 456.4, 2, 746.01, 513.65, 2, 604.64, 499.06, 2, 742.07, 567.41, 2, 597.8, 555.39, 2, 695.08, 529.05, 2, 637.91, 526.58, 2, 694.26, 621.23, 2, 628.79, 611.54, 2, 663.09, 658.47, 2, 628.52, 666.62, 2]",1,CCTV_614.png
88,418,313,0,"[272.67, 309.57, 16.59, 44.61]",740,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285.14, 309.57, 2, 281.85, 312.6, 2, 0, 0, 0, 277.18, 325.92, 2, 0, 0, 0, 284.79, 329.55, 2, 283.08, 327.51, 2, 281.77, 330.33, 2, 283.69, 342.72, 2, 287.68, 338.78, 2, 272.67, 343.14, 2, 289.26, 354.18, 2]",1,CCTV_313.png
89,1,1,0,"[617.18, 101.71, 119.27, 226.78]",27048,13,"[623.08, 115.95, 2, 624.5, 108.02, 2, 0, 0, 0, 641.0, 101.71, 2, 0, 0, 0, 661.44, 113.86, 2, 655.96, 136.91, 2, 617.18, 142.87, 2, 634.74, 179.71, 2, 0, 0, 0, 0, 0, 0, 718.11, 185.73, 2, 718.03, 181.83, 2, 673.93, 251.23, 2, 700.84, 231.42, 2, 699.88, 328.49, 2, 736.45, 271.59, 2]",1,CCTV_1.png
90,130,92,0,"[460.03, 76.02, 29.12, 81.26]",2366,17,"[467.53, 78.32, 2, 468.22, 76.02, 2, 465.49, 76.61, 2, 471.37, 76.93, 2, 461.94, 77.97, 2, 475.2, 84.57, 2, 460.03, 89.68, 2, 483.38, 102.66, 2, 461.98, 108.7, 2, 489.15, 116.85, 2, 466.5, 121.96, 2, 481.78, 115.08, 2, 473.01, 117.56, 2, 483.72, 136.35, 2, 478.23, 139.53, 2, 485.24, 155.7, 2, 481.18, 157.28, 2]",1,CCTV_92.png
91,774,578,0,"[979.7, 247.81, 37.78, 91.9]",3471,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1017.48, 251.11, 2, 1004.69, 247.81, 2, 0, 0, 0, 996.75, 267.57, 2, 0, 0, 0, 979.7, 267.77, 2, 1016.01, 291.55, 2, 1014.73, 286.62, 2, 1006.47, 310.93, 2, 0, 0, 0, 1004.8, 339.71, 2, 0, 0, 0]",1,CCTV_578.png
92,775,578,0,"[716.28, 231.38, 63.54, 109.47]",6955,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 720.09, 233.14, 2, 744.28, 231.38, 2, 716.28, 250.42, 2, 757.31, 251.81, 2, 0, 0, 0, 779.82, 250.0, 2, 725.75, 271.07, 2, 740.16, 272.15, 2, 729.01, 296.64, 2, 739.29, 306.58, 2, 730.49, 326.07, 2, 738.76, 340.85, 2]",1,CCTV_578.png
93,706,529,0,"[527.28, 196.74, 30.3, 89.85]",2722,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 535.8, 203.27, 2, 557.58, 196.74, 2, 533.33, 221.84, 2, 0, 0, 0, 530.7, 237.82, 2, 0, 0, 0, 541.38, 239.46, 2, 548.53, 232.72, 2, 540.41, 260.85, 2, 535.6, 247.48, 2, 546.05, 286.59, 2, 527.28, 264.04, 2]",1,CCTV_529.png
94,867,648,0,"[731.93, 138.6, 111.02, 234.36]",26018,16,"[825.56, 150.44, 2, 829.37, 145.02, 2, 821.52, 142.02, 2, 0, 0, 0, 803.27, 138.6, 2, 841.65, 173.05, 2, 767.55, 152.3, 2, 842.95, 221.53, 2, 746.81, 160.92, 2, 811.68, 250.69, 2, 748.37, 207.55, 2, 804.27, 245.7, 2, 765.33, 237.54, 2, 780.9, 273.04, 2, 759.22, 310.93, 2, 737.53, 288.92, 2, 731.93, 372.96, 2]",1,CCTV_648.png
95,53,35,0,"[121.53, 98.74, 29.87, 52.59]",1570,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121.53, 102.11, 2, 129.75, 98.74, 2, 125.83, 112.12, 2, 0, 0, 0, 129.94, 124.19, 2, 0, 0, 0, 137.74, 114.34, 2, 143.88, 108.31, 2, 128.06, 134.53, 2, 143.22, 130.0, 2, 126.88, 150.01, 2, 151.4, 151.33, 2]",1,CCTV_35.png
96,267,203,0,"[481.0, 175.8, 76.94, 142.91]",10995,15,"[514.89, 178.42, 2, 0, 0, 0, 514.97, 175.8, 2, 0, 0, 0, 504.13, 175.91, 2, 481.0, 193.68, 2, 510.06, 193.93, 2, 482.09, 231.15, 2, 522.41, 221.43, 2, 492.5, 251.85, 2, 535.66, 244.01, 2, 506.29, 244.24, 2, 520.99, 245.18, 2, 516.41, 284.07, 2, 544.12, 274.2, 2, 518.1, 318.71, 2, 557.94, 308.03, 2]",1,CCTV_203.png
97,406,304,0,"[1058.9, 586.51, 162.67, 474.74]",77225,13,"[1149.68, 592.01, 2, 1155.6, 586.51, 2, 0, 0, 0, 1184.82, 596.63, 2, 0, 0, 0, 1158.81, 677.61, 2, 1221.57, 643.98, 2, 1138.13, 785.41, 2, 0, 0, 0, 1058.9, 811.38, 2, 0, 0, 0, 1139.83, 873.36, 2, 1193.79, 853.86, 2, 1108.75, 959.7, 2, 1164.46, 952.31, 2, 1089.36, 1061.25, 2, 1142.86, 1040.25, 2]",1,CCTV_304.png
98,407,304,0,"[1501.02, 421.53, 62.98, 118.79]",7481,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1564.0, 434.72, 2, 1538.63, 421.53, 2, 1561.27, 460.17, 2, 1515.87, 444.64, 2, 1541.43, 459.08, 2, 1521.58, 460.23, 2, 1548.57, 477.29, 2, 1525.95, 467.36, 2, 1543.59, 504.66, 2, 1514.22, 485.1, 2, 1538.83, 540.32, 2, 1501.02, 515.58, 2]",1,CCTV_304.png
99,136,98,0,"[311.75, 371.66, 103.64, 110.02]",11402,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 344.98, 371.66, 2, 375.41, 375.0, 2, 324.56, 387.04, 2, 397.83, 379.13, 2, 311.75, 397.71, 2, 415.39, 375.57, 2, 345.36, 419.06, 2, 364.28, 419.1, 2, 348.47, 448.33, 2, 379.28, 446.56, 2, 350.81, 476.19, 2, 382.77, 481.68, 2]",1,CCTV_98.png
100,523,387,0,"[990.33, 216.87, 58.12, 60.26]",3502,11,"[1048.45, 219.37, 2, 0, 0, 0, 1047.68, 216.87, 2, 0, 0, 0, 1038.05, 217.71, 2, 1015.83, 230.8, 2, 1045.43, 236.74, 2, 990.33, 246.35, 2, 1041.43, 254.76, 2, 1002.3, 263.86, 2, 1042.12, 272.15, 2, 1010.0, 274.14, 2, 1028.78, 277.13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_387.png
101,524,387,0,"[680.27, 318.13, 75.39, 130.26]",9820,11,"[744.25, 321.98, 2, 0, 0, 0, 742.92, 318.13, 2, 0, 0, 0, 728.53, 321.37, 2, 694.96, 350.86, 2, 738.24, 362.46, 2, 685.92, 382.6, 2, 741.8, 405.71, 2, 680.27, 413.98, 2, 755.66, 448.39, 2, 705.36, 426.28, 2, 733.07, 433.72, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_387.png
102,463,346,0,"[485.02, 51.44, 57.69, 228.55]",13185,13,"[485.02, 57.9, 2, 487.41, 53.41, 2, 0, 0, 0, 501.8, 51.44, 2, 0, 0, 0, 509.08, 81.91, 2, 519.74, 64.14, 2, 509.88, 140.68, 2, 0, 0, 0, 504.89, 176.26, 2, 0, 0, 0, 526.42, 162.65, 2, 542.71, 150.24, 2, 511.98, 226.27, 2, 537.84, 216.76, 2, 509.28, 279.99, 2, 538.48, 276.0, 2]",1,CCTV_346.png
103,464,346,0,"[406.68, 78.24, 89.86, 187.29]",16829,16,"[447.67, 82.82, 2, 448.31, 78.24, 2, 443.14, 78.97, 2, 0, 0, 0, 431.29, 78.41, 2, 456.98, 99.93, 2, 412.83, 100.16, 2, 486.08, 132.74, 2, 409.13, 133.62, 2, 496.54, 148.29, 2, 406.68, 160.02, 2, 454.26, 175.69, 2, 420.98, 174.57, 2, 456.75, 223.72, 2, 425.54, 212.86, 2, 457.42, 265.53, 2, 425.37, 251.45, 2]",1,CCTV_346.png
104,727,543,0,"[390.17, 124.73, 103.19, 289.47]",29870,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 432.46, 125.7, 2, 462.41, 124.73, 2, 398.24, 159.1, 2, 476.86, 156.05, 2, 390.17, 212.26, 2, 487.51, 191.09, 2, 394.12, 233.2, 2, 481.39, 141.93, 2, 415.16, 265.94, 2, 465.82, 263.38, 2, 433.12, 341.04, 2, 479.41, 326.7, 2, 446.68, 414.2, 2, 493.36, 380.18, 2]",1,CCTV_543.png
105,300,229,0,"[125.57, 148.8, 93.94, 192.84]",18115,17,"[173.92, 157.14, 2, 174.36, 151.1, 2, 167.92, 152.64, 2, 176.77, 148.8, 2, 154.52, 154.14, 2, 188.27, 166.23, 2, 127.55, 189.82, 2, 198.07, 209.96, 2, 125.57, 232.98, 2, 216.67, 244.79, 2, 147.68, 263.85, 2, 190.51, 257.05, 2, 169.91, 262.75, 2, 207.92, 303.41, 2, 178.32, 303.41, 2, 219.51, 341.64, 2, 168.22, 303.71, 2]",1,CCTV_229.png
106,600,443,0,"[371.78, 288.6, 99.77, 306.44]",30573,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 371.78, 288.6, 2, 417.54, 305.42, 2, 0, 0, 0, 434.76, 371.74, 2, 0, 0, 0, 458.37, 420.88, 2, 398.84, 409.17, 2, 433.34, 420.46, 2, 461.89, 470.41, 2, 419.83, 502.6, 2, 471.55, 570.79, 2, 392.45, 595.04, 2]",1,CCTV_443.png
107,644,483,0,"[438.82, 166.93, 75.74, 137.19]",10390,16,"[468.51, 171.58, 2, 472.11, 168.85, 2, 466.96, 167.88, 2, 482.4, 166.93, 2, 0, 0, 0, 505.83, 181.6, 2, 456.35, 180.72, 2, 513.92, 212.43, 2, 453.56, 206.83, 2, 514.56, 239.63, 2, 438.82, 206.96, 2, 487.56, 236.27, 2, 455.12, 233.21, 2, 480.84, 269.59, 2, 453.95, 262.33, 2, 478.3, 304.12, 2, 457.6, 287.99, 2]",1,CCTV_483.png
